rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
1228,7825899,K00896.02,Kepler-248 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1229,7825899,K00896.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1230,7849854,K00897.01,Kepler-718 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1231,7870390,K00898.01,Kepler-83 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1232,7870390,K00898.02,Kepler-83 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1233,7870390,K00898.03,Kepler-83 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1234,7907423,K00899.01,Kepler-249 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1235,7907423,K00899.02,Kepler-249 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1236,7907423,K00899.03,Kepler-249 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1237,7938496,K00900.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1238,8013419,K00901.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1239,8018547,K00902.01,,CANDIDATE,CANDIDATE,0.9660,0,0,0,0
1240,8039892,K00903.01,Kepler-719 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1241,8150320,K00904.01,Kepler-55 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1242,8150320,K00904.02,Kepler-55 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
1243,8150320,K00904.03,Kepler-55 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1244,8150320,K00904.04,Kepler-55 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1245,8150320,K00904.05,Kepler-55 f,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
1247,8226994,K00906.01,Kepler-250 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1248,8226994,K00906.02,Kepler-250 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1249,8226994,K00906.03,Kepler-250 b,CONFIRMED,CANDIDATE,0.9570,0,0,0,0
1250,8247638,K00907.01,Kepler-251 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1251,8247638,K00907.02,Kepler-251 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1252,8247638,K00907.03,Kepler-251 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1253,8247638,K00907.04,Kepler-251 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1254,8255887,K00908.01,Kepler-720 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1256,8414716,K00910.01,Kepler-721 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1257,8490993,K00911.01,Kepler-722 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1258,8490993,K00911.02,Kepler-722 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1259,8505670,K00912.01,Kepler-252 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1260,8505670,K00912.02,Kepler-252 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1261,8544996,K00913.01,Kepler-723 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
1262,8552202,K00914.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1264,8628973,K00916.01,Kepler-724 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1266,8672910,K00918.01,Kepler-725 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
1268,8689031,K00920.01,Kepler-726 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1269,8689373,K00921.01,Kepler-253 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1270,8689373,K00921.02,Kepler-253 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1271,8689373,K00921.03,Kepler-253 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1272,8826878,K00922.01,Kepler-727 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1273,8883593,K00923.01,Kepler-728 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1274,8951215,K00924.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1276,9077124,K00926.01,Kepler-729 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1278,9140402,K00928.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1279,9141746,K00929.01,Kepler-730 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1280,9141746,K00929.02,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
1282,9166862,K00931.01,Kepler-731 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1285,9334289,K00934.01,Kepler-254 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1286,9334289,K00934.02,Kepler-254 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1287,9334289,K00934.03,Kepler-254 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1288,9347899,K00935.01,Kepler-31 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1289,9347899,K00935.02,Kepler-31 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1290,9347899,K00935.03,Kepler-31 d,CONFIRMED,CANDIDATE,0.9730,0,0,0,0
1291,9347899,K00935.04,,CANDIDATE,CANDIDATE,0.9750,0,0,0,0
1292,9388479,K00936.01,Kepler-732 b,CONFIRMED,CANDIDATE,0.9530,0,0,0,0
1293,9388479,K00936.02,Kepler-732 c,CONFIRMED,CANDIDATE,0.7040,0,0,0,0
1294,9406990,K00937.01,Kepler-733 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1295,9415172,K00938.01,Kepler-255 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1296,9415172,K00938.02,Kepler-255 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1297,9415172,K00938.03,Kepler-255 b,CONFIRMED,CANDIDATE,0.9490,0,0,0,0
1298,9466668,K00939.01,Kepler-256 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1299,9466668,K00939.02,Kepler-256 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1300,9466668,K00939.03,Kepler-256 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1301,9466668,K00939.04,Kepler-256 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1302,9479273,K00940.01,Kepler-734 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1303,9480189,K00941.01,Kepler-257 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1304,9480189,K00941.02,Kepler-257 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1305,9480189,K00941.03,Kepler-257 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1306,9512687,K00942.01,Kepler-735 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1307,9513865,K00943.01,Kepler-736 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1308,9595686,K00944.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1309,9605514,K00945.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1310,9605514,K00945.02,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
1313,9710326,K00947.01,Kepler-737 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1314,9761882,K00948.01,Kepler-738 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1315,9766437,K00949.01,Kepler-739 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1316,9772531,K00950.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0
1317,9775938,K00951.01,Kepler-258 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1318,9775938,K00951.02,Kepler-258 c,CONFIRMED,CANDIDATE,0.9820,0,0,0,0
1319,9787239,K00952.01,Kepler-32 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1320,9787239,K00952.02,Kepler-32 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1321,9787239,K00952.03,Kepler-32 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1322,9787239,K00952.04,Kepler-32 e,CONFIRMED,CANDIDATE,0.9680,0,0,0,0
1323,9787239,K00952.05,Kepler-32 f,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
1324,9820483,K00953.01,Kepler-740 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1325,9823457,K00954.01,Kepler-259 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1326,9823457,K00954.02,Kepler-259 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1327,9825625,K00955.01,Kepler-741 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1328,9875711,K00956.01,Kepler-742 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1330,1026957,K00958.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1331,10002261,K00959.01,,CANDIDATE,CANDIDATE,0.7290,0,0,0,0
1333,8561063,K00961.01,Kepler-42 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1335,8561063,K00961.03,Kepler-42 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1343,11180361,K00971.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1344,11013201,K00972.01,,CANDIDATE,CANDIDATE,0.6320,0,0,0,0
1346,9414417,K00974.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
1347,3632418,K00975.01,Kepler-21 A b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1349,11192141,K00977.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1355,1161345,K00984.01,,CANDIDATE,CANDIDATE,0.7110,0,0,0,0
1357,2854698,K00986.01,Kepler-260 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1358,2854698,K00986.02,Kepler-260 c,CONFIRMED,CANDIDATE,0.8810,0,0,0,0
1359,7295235,K00987.01,Kepler-743 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1360,2302548,K00988.01,Kepler-261 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1361,2302548,K00988.02,Kepler-261 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1363,10154388,K00991.01,Kepler-744 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1364,1432789,K00992.01,Kepler-745 b,CONFIRMED,CANDIDATE,0.8480,0,0,0,0
1365,1432789,K00992.02,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0
1366,1718189,K00993.01,Kepler-262 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1367,1718189,K00993.02,Kepler-262 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1369,1431122,K00994.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0
1373,2165002,K00999.01,Kepler-263 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1374,2165002,K00999.02,Kepler-263 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1376,1871056,K01001.01,Kepler-264 b,CONFIRMED,CANDIDATE,0.9760,0,0,0,0
1377,1871056,K01001.02,Kepler-264 c,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
1378,1865042,K01002.01,Kepler-746 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1381,5780460,K01005.01,Kepler-747 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1383,1725016,K01007.01,Kepler-748 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1389,8125580,K01014.01,Kepler-749 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
1390,8158127,K01015.01,Kepler-750 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1391,8158127,K01015.02,Kepler-750 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
1392,8158127,K01015.03,,CANDIDATE,CANDIDATE,0.7050,0,0,0,0
1394,8174625,K01017.01,Kepler-751 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1398,2716853,K01022.01,Kepler-752 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1401,2715135,K01024.01,Kepler-753 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1404,2164169,K01029.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1405,2574338,K01030.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
1406,2584163,K01031.01,Kepler-754 b,CONFIRMED,CANDIDATE,0.8850,0,0,0,0
1421,5809890,K01050.01,Kepler-755 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1422,5809890,K01050.02,Kepler-755 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1423,6131236,K01051.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1424,5956342,K01052.01,Kepler-265 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1425,5956342,K01052.02,Kepler-265 b,CONFIRMED,CANDIDATE,0.9450,0,0,0,0
1426,5956342,K01052.03,Kepler-265 e,CONFIRMED,CANDIDATE,0.7650,0,0,0,0
1427,5956342,K01052.04,Kepler-265 d,CONFIRMED,CANDIDATE,0.8150,0,0,0,0
1428,5956656,K01053.01,Kepler-756 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1429,5956656,K01053.02,,CANDIDATE,CANDIDATE,0.9080,0,0,0,0
1432,6124941,K01058.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1433,6060203,K01059.01,Kepler-757 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1434,5880320,K01060.01,Kepler-758 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1435,5880320,K01060.02,Kepler-758 c,CONFIRMED,CANDIDATE,0.7580,0,0,0,0
1436,5880320,K01060.03,Kepler-758 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1437,5880320,K01060.04,Kepler-758 e,CONFIRMED,CANDIDATE,0.8840,0,0,0,0
1438,6037187,K01061.01,Kepler-759 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1441,8218274,K01064.01,,CANDIDATE,CANDIDATE,0.5570,0,0,0,0
1443,8260218,K01066.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1446,8222813,K01069.01,Kepler-760 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1447,8222813,K01069.02,Kepler-760 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1448,8240904,K01070.01,Kepler-266 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1449,8240904,K01070.02,Kepler-266 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1451,8229696,K01072.01,Kepler-761 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1453,10272640,K01074.01,Kepler-762 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1454,10232123,K01075.01,,CANDIDATE,CANDIDATE,0.9640,0,1,0,0
1457,10166274,K01078.01,Kepler-267 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1458,10166274,K01078.02,Kepler-267 c,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
1459,10166274,K01078.03,Kepler-267 d,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
1462,10141900,K01082.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1463,10141900,K01082.02,,CANDIDATE,CANDIDATE,0.6950,0,0,0,0
1464,10141900,K01082.03,Kepler-763 b,CONFIRMED,CANDIDATE,0.8210,0,0,0,0
1465,10141900,K01082.04,,CANDIDATE,CANDIDATE,0.8000,0,0,0,0
1466,10157458,K01083.01,Kepler-764 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1467,10157458,K01083.02,,CANDIDATE,CANDIDATE,0.8190,0,0,0,0
1469,10118816,K01085.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0
1470,10122255,K01086.01,Kepler-765 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1473,3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,0.9340,0,0,0,0
1474,3247268,K01089.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1478,2721030,K01094.01,Kepler-766 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
1479,3329204,K01095.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
1481,2853093,K01099.01,Kepler-767 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1483,3245969,K01101.01,Kepler-768 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1484,3231341,K01102.01,Kepler-24 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1485,3231341,K01102.02,Kepler-24 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1486,3231341,K01102.03,Kepler-24 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1487,3231341,K01102.04,Kepler-24 d,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1488,2860866,K01103.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1491,3240158,K01106.01,Kepler-769 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1492,3240158,K01106.02,Kepler-769 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
1493,3240158,K01106.03,,CANDIDATE,CANDIDATE,0.9490,0,0,0,0
1495,3218908,K01108.01,Kepler-770 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1496,3218908,K01108.02,Kepler-770 c,CONFIRMED,CANDIDATE,0.9930,0,0,0,0
1497,3218908,K01108.03,Kepler-770 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1498,2837111,K01110.01,Kepler-771 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
1501,3109930,K01112.01,,CANDIDATE,CANDIDATE,0.9310,0,0,0,0
1502,2854914,K01113.01,Kepler-268 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1503,2854914,K01113.02,Kepler-268 c,CONFIRMED,CANDIDATE,0.9120,0,0,0,0
1505,3116412,K01115.01,Kepler-772 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
1506,2849805,K01116.01,Kepler-773 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1507,3114811,K01117.01,Kepler-774 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1508,2853446,K01118.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1519,6359320,K01127.01,Kepler-269 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1520,6359320,K01127.02,Kepler-269 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1521,6359320,K01127.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1522,6362874,K01128.01,Kepler-775 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1523,6272413,K01129.01,Kepler-776 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1525,8435247,K01131.01,,CANDIDATE,CANDIDATE,0.9740,0,0,0,0
1535,8397675,K01140.01,,CANDIDATE,CANDIDATE,0.7620,0,0,0,0
1536,8346392,K01141.01,Kepler-777 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1537,8288947,K01142.01,Kepler-778 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1540,8313667,K01145.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
1541,8351704,K01146.01,Kepler-779 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1543,8410727,K01148.01,Kepler-270 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1544,8410727,K01148.02,Kepler-270 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1545,8278371,K01150.01,Kepler-780 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1546,8280511,K01151.01,Kepler-271 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1547,8280511,K01151.02,Kepler-271 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
1548,8280511,K01151.03,Kepler-271 d,CONFIRMED,CANDIDATE,0.9750,0,0,0,0
1549,8280511,K01151.04,,CANDIDATE,CANDIDATE,0.8950,0,0,0,0
1550,8280511,K01151.05,,CANDIDATE,CANDIDATE,0.7950,0,0,0,0
1553,10295951,K01154.01,,CANDIDATE,CANDIDATE,0.8710,0,1,0,0
1558,10354039,K01159.01,,CANDIDATE,CANDIDATE,0.8940,0,0,0,0
1559,10330115,K01160.01,Kepler-781 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1560,10426656,K01161.01,Kepler-272 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1561,10426656,K01161.02,Kepler-272 d,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
1562,10426656,K01161.03,Kepler-272 b,CONFIRMED,CANDIDATE,0.9610,0,0,0,0
1563,10528068,K01162.01,Kepler-782 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1564,10468940,K01163.01,Kepler-273 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1565,10468940,K01163.02,Kepler-273 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1567,10337517,K01165.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1568,10337517,K01165.02,Kepler-783 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1569,10351231,K01166.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
1571,10319385,K01169.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1572,10482160,K01170.01,,CANDIDATE,CANDIDATE,0.9650,0,0,0,0
1575,10350571,K01175.01,Kepler-784 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
1576,10350571,K01175.02,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
1578,3749365,K01176.01,Kepler-785 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1593,3859628,K01191.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1595,3942446,K01193.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1596,3554031,K01194.01,Kepler-415 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1598,3554031,K01194.03,Kepler-415 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1601,3348082,K01196.02,Kepler-274 b,CONFIRMED,CANDIDATE,0.9710,0,0,0,0
1602,3348082,K01196.03,Kepler-274 c,CONFIRMED,CANDIDATE,0.9120,0,0,0,0
1604,3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,0.9860,0,0,0,0
1605,3447722,K01198.02,Kepler-275 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
1606,3447722,K01198.03,Kepler-275 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
1607,3859079,K01199.01,Kepler-786 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1608,4061149,K01201.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1609,3444588,K01202.01,Kepler-787 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
1610,3962243,K01203.01,Kepler-276 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1611,3962243,K01203.02,Kepler-276 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0
1612,3962243,K01203.03,Kepler-276 d,CONFIRMED,CANDIDATE,0.8290,0,0,0,0
1613,3438507,K01204.01,Kepler-788 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1614,3869014,K01205.01,Kepler-789 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1615,3732821,K01207.01,Kepler-790 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1616,3962357,K01210.01,Kepler-791 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1618,3749134,K01212.01,Kepler-792 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
1620,3660924,K01214.01,Kepler-793 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1621,3939150,K01215.01,Kepler-277 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1622,3939150,K01215.02,Kepler-277 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1623,3839488,K01216.01,Kepler-794 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1625,3442055,K01218.01,Kepler-795 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
1626,4043190,K01220.01,Kepler-796 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
1627,3640905,K01221.01,Kepler-278 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1628,3640905,K01221.02,Kepler-278 c,CONFIRMED,CANDIDATE,0.9810,0,0,0,0
1635,6470149,K01230.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1645,6677841,K01236.04,,CANDIDATE,CANDIDATE,0.9400,0,0,0,0
1647,6383821,K01238.01,Kepler-797 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1648,6607286,K01239.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1649,6607286,K01239.02,,CANDIDATE,CANDIDATE,0.5450,0,0,0,0
1650,6690082,K01240.01,Kepler-280 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1651,6690082,K01240.02,Kepler-280 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1652,6448890,K01241.01,Kepler-56 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1654,6607447,K01242.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1657,6693640,K01245.01,Kepler-798 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1658,6441738,K01246.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1666,8454250,K01254.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1670,8630788,K01258.01,Kepler-281 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
1671,8630788,K01258.02,Kepler-281 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1672,8630788,K01258.03,,CANDIDATE,CANDIDATE,0.9600,0,0,0,0
1675,8678594,K01261.01,Kepler-799 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1676,8678594,K01261.02,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0
1679,8612847,K01264.01,Kepler-800 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1681,8547140,K01266.01,Kepler-801 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1683,8813698,K01268.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
1685,8564587,K01270.01,Kepler-57 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1686,8564587,K01270.02,Kepler-57 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1687,8631160,K01271.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1688,8806072,K01273.01,Kepler-802 b,CONFIRMED,CANDIDATE,0.9270,0,0,0,0
1689,8583696,K01275.01,Kepler-803 b,CONFIRMED,CANDIDATE,0.9360,0,0,0,0
1690,8804283,K01276.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1691,8804283,K01276.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
1693,8609450,K01278.01,Kepler-282 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1694,8609450,K01278.02,Kepler-282 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
1695,8609450,K01278.03,Kepler-282 b,CONFIRMED,CANDIDATE,0.8960,0,0,0,0
1696,8609450,K01278.04,Kepler-282 c,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
